,GM,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA
374,1,7.25,3.25,2.875,10.125,0.0,0.0,0.0,1.1875,3.25,0.4375,0.0625,1.8125,0.8125,0.8125,0.0,4.0625,6.1875,0.6875,0.0,5.4375,0.0,0.0
375,1,5.428571428571429,3.761904761904762,2.238095238095238,7.666666666666667,1.6666666666666667,1.0476190476190477,0.47619047619047616,1.0,0.047619047619047616,1.0476190476190477,0.23809523809523808,3.1904761904761907,0.8571428571428571,1.4761904761904763,0.0,4.238095238095238,3.4285714285714284,1.7142857142857142,2.3333333333333335,1.7619047619047619,0.0,0.14285714285714285
376,1,12.222222222222221,5.666666666666667,5.555555555555555,17.77777777777778,0.5555555555555556,0.3333333333333333,0.0,0.8888888888888888,3.4444444444444446,2.5555555555555554,0.6666666666666666,2.0,0.1111111111111111,0.8888888888888888,0.0,4.222222222222222,12.555555555555555,0.2222222222222222,0.6666666666666666,2.5555555555555554,0.5555555555555556,0.1111111111111111
377,1,8.727272727272727,1.7272727272727273,5.818181818181818,14.545454545454545,0.18181818181818182,0.0,0.0,4.636363636363637,1.1818181818181819,2.3636363636363638,2.1818181818181817,2.8181818181818183,0.6363636363636364,1.2727272727272727,0.0,5.818181818181818,8.636363636363637,0.0,0.0,0.5454545454545454,0.0,0.7272727272727273
378,1,7.583333333333333,4.583333333333333,5.666666666666667,13.25,0.08333333333333333,0.08333333333333333,0.25,2.0,3.0,0.9166666666666666,0.08333333333333333,3.8333333333333335,0.75,2.0,0.0,5.333333333333333,8.166666666666666,0.5833333333333334,0.25,5.0,0.3333333333333333,0.08333333333333333
379,1,8.666666666666666,5.833333333333333,4.5,13.166666666666666,0.08333333333333333,0.0,0.0,1.25,1.75,1.75,0.25,2.0,0.8333333333333334,0.75,0.0,3.9166666666666665,9.833333333333334,0.25,0.08333333333333333,2.25,0.08333333333333333,0.16666666666666666
380,1,4.882352941176471,1.8235294117647058,4.352941176470588,9.235294117647058,0.35294117647058826,0.35294117647058826,16.470588235294116,2.0588235294117645,0.7647058823529411,1.2352941176470589,2.6470588235294117,1.9411764705882353,1.0588235294117647,0.6470588235294118,0.0,5.764705882352941,3.588235294117647,0.6470588235294118,0.6470588235294118,1.8823529411764706,0.0,0.17647058823529413
381,1,8.0,3.1538461538461537,4.0,12.0,1.0769230769230769,0.23076923076923078,0.0,3.1538461538461537,0.8461538461538461,1.6153846153846154,2.769230769230769,3.1538461538461537,0.7692307692307693,1.6153846153846154,0.07692307692307693,6.153846153846154,6.384615384615385,0.3076923076923077,0.7692307692307693,0.8461538461538461,0.23076923076923078,0.38461538461538464
382,1,10.0,4.7272727272727275,4.181818181818182,14.181818181818182,0.0,0.09090909090909091,0.6363636363636364,2.090909090909091,3.8181818181818183,0.8181818181818182,1.0,2.909090909090909,0.36363636363636365,1.0909090909090908,0.0,3.272727272727273,9.727272727272727,0.0,0.0,2.909090909090909,0.0,0.0
383,1,7.071428571428571,3.357142857142857,3.857142857142857,10.928571428571429,0.7142857142857143,0.42857142857142855,0.0,2.642857142857143,0.42857142857142855,2.357142857142857,0.21428571428571427,1.8571428571428572,0.7142857142857143,0.9285714285714286,0.0,3.7142857142857144,7.5,0.2857142857142857,0.5714285714285714,1.0,0.0,0.6428571428571429
